patient_id,label,weight,heatmap_color
EZT007_seiz001,X9,0.9995,1
EZT007_seiz001,U2,0.9994,1
EZT007_seiz001,Y1,0.9960,1
EZT007_seiz001,Q2,0.9928,1
EZT007_seiz001,O5,0.9903,1
EZT007_seiz001,X1,0.9858,1
EZT007_seiz001,M10,0.9858,1
EZT007_seiz001,X5,0.9822,1
EZT007_seiz001,X6,0.9811,1
EZT007_seiz001,O2,0.9785,1
EZT007_seiz001,O6,0.9673,1
EZT007_seiz001,O4,0.9626,1
EZT007_seiz001,M5,0.9607,1
EZT007_seiz001,U10,0.9591,1
EZT007_seiz001,Q1,0.9571,1
EZT007_seiz001,T2,0.9535,1
EZT007_seiz001,I1,0.9508,1
EZT007_seiz001,O7,0.9494,2
EZT007_seiz001,U9,0.9465,2
EZT007_seiz001,O3,0.9427,2
EZT007_seiz001,E10,0.9420,2
EZT007_seiz001,T9,0.9416,2
EZT007_seiz001,T10,0.9406,2
EZT007_seiz001,E6,0.9404,2
EZT007_seiz001,I7,0.9399,2
EZT007_seiz001,T8,0.9372,2
EZT007_seiz001,I8,0.9336,2
EZT007_seiz001,B10,0.9336,2
EZT007_seiz001,E1,0.9165,2
EZT007_seiz001,Y9,0.9159,2
EZT007_seiz001,M9,0.9081,2
EZT007_seiz001,Q9,0.9060,2
EZT007_seiz001,I6,0.9056,2
EZT007_seiz001,X10,0.9053,2
EZT007_seiz001,U4,0.9047,2
EZT007_seiz001,I5,0.8979,3
EZT007_seiz001,I9,0.8951,3
EZT007_seiz001,E7,0.8900,3
EZT007_seiz001,B7,0.8879,3
EZT007_seiz001,Q3,0.8872,3
EZT007_seiz001,U3,0.8840,3
EZT007_seiz001,B2,0.8777,3
EZT007_seiz001,C7,0.8771,3
EZT007_seiz001,E3,0.8766,3
EZT007_seiz001,I10,0.8727,3
EZT007_seiz001,C9,0.8607,3
EZT007_seiz001,B4,0.8588,3
EZT007_seiz001,B1,0.8577,3
EZT007_seiz001,T1,0.8539,3
EZT007_seiz001,C8,0.8496,4
EZT007_seiz001,U1,0.8458,4
EZT007_seiz001,M7,0.8378,4
EZT007_seiz001,T7,0.8284,4
EZT007_seiz001,Q8,0.8261,4
EZT007_seiz001,M2,0.8257,4
EZT007_seiz001,Q10,0.8219,4
EZT007_seiz001,C1,0.8217,4
EZT007_seiz001,C10,0.8201,4
EZT007_seiz001,B8,0.8179,4
EZT007_seiz001,M1,0.8160,4
EZT007_seiz001,F9,0.8157,4
EZT007_seiz001,F1,0.8129,4
EZT007_seiz001,B3,0.8073,4
EZT007_seiz001,B5,0.7929,5
EZT007_seiz001,E9,0.7893,5
EZT007_seiz001,B9,0.7750,5
EZT007_seiz001,U5,0.7438,6
EZT007_seiz001,E4,0.7385,6
EZT007_seiz001,F10,0.7374,6
EZT007_seiz001,C2,0.7334,6
EZT007_seiz001,E2,0.7182,6
EZT007_seiz001,I3,0.7064,6
EZT007_seiz001,E8,0.6925,7
EZT007_seiz001,U6,0.6821,7
EZT007_seiz001,M3,0.6704,7
EZT007_seiz001,U7,0.6599,7
EZT007_seiz001,I4,0.6555,7
EZT007_seiz001,O1,0.5429,10
EZT007_seiz001,B6,0.5282,10
EZT007_seiz001,I2,0.5034,10
EZT007_seiz001,T6,0.4986,11
EZT007_seiz001,C3,0.4797,11
EZT007_seiz001,U8,0.4177,12
EZT007_seiz001,X4,0.4133,12
EZT007_seiz001,F2,0.4103,12
EZT007_seiz001,M8,0.3893,13
EZT007_seiz001,F3,0.3604,13
EZT007_seiz001,T5,0.2600,15
EZT007_seiz001,X3,0.2580,15
EZT007_seiz001,X2,0.2267,16
EZT007_seiz001,C6,0.2239,16
EZT007_seiz001,M6,0.1494,18
EZT007_seiz001,T3,0.0109,20
EZT007_seiz001,T4,0.0050,20
