patient_id,label,weight,heatmap_color
pt3sz4,POLIFP2,0.9929,1
pt3sz4,POLTG27,0.9868,1
pt3sz4,POLTG19,0.9838,1
pt3sz4,POLFG20,0.9735,1
pt3sz4,POLIH3,0.9732,1
pt3sz4,POLOF3,0.9722,1
pt3sz4,POLIH4,0.9717,1
pt3sz4,POLIH6,0.9712,1
pt3sz4,POLFG28,0.9694,1
pt3sz4,POLLPLT2,0.9688,1
pt3sz4,POLIH2,0.9686,1
pt3sz4,POLFG21,0.9671,1
pt3sz4,POLLALT2,0.9619,1
pt3sz4,POLFG25,0.9582,1
pt3sz4,POLFG5,0.9573,1
pt3sz4,POLIH5,0.9571,1
pt3sz4,POLFG18,0.9571,1
pt3sz4,POLTG6,0.9541,1
pt3sz4,POLFG27,0.9534,1
pt3sz4,POLFG1,0.9519,1
pt3sz4,POLILF1,0.9518,1
pt3sz4,POLFG3,0.9516,1
pt3sz4,POLFG11,0.9513,1
pt3sz4,POLFG12,0.9447,2
pt3sz4,POLFG10,0.9434,2
pt3sz4,POLFG26,0.9418,2
pt3sz4,POLFG9,0.9380,2
pt3sz4,POLFG2,0.9341,2
pt3sz4,POLLAST2,0.9297,2
pt3sz4,POLRD1,0.9280,2
pt3sz4,POLLAST1,0.9273,2
pt3sz4,POLLAST3,0.9252,2
pt3sz4,POLFG6,0.9221,2
pt3sz4,POLFG4,0.9216,2
pt3sz4,POLLPLT5,0.9153,2
pt3sz4,POLTT1,0.9150,2
pt3sz4,POLSFP8,0.9095,2
pt3sz4,POLTG30,0.9064,2
pt3sz4,POLPST1,0.9055,2
pt3sz4,POLAST1,0.9006,2
pt3sz4,POLFG17,0.8970,3
pt3sz4,POLOF4,0.8962,3
pt3sz4,POLFG19,0.8886,3
pt3sz4,POLSFP4,0.8844,3
pt3sz4,POLFG30,0.8828,3
pt3sz4,POLTG18,0.8826,3
pt3sz4,POLPST2,0.8797,3
pt3sz4,POLTG31,0.8788,3
pt3sz4,POLLPLT4,0.8781,3
pt3sz4,POLSFP1,0.8652,3
pt3sz4,POLPST4,0.8610,3
pt3sz4,POLAST2,0.8548,3
pt3sz4,POLLAST4,0.8484,4
pt3sz4,POLSFP3,0.8441,4
pt3sz4,POLTG22,0.8435,4
pt3sz4,POLMFP2,0.8430,4
pt3sz4,POLSFP5,0.8382,4
pt3sz4,POLMST1,0.8345,4
pt3sz4,POLSFP2,0.8301,4
pt3sz4,POLFG14,0.8271,4
pt3sz4,POLTG28,0.8181,4
pt3sz4,POLFG29,0.8170,4
pt3sz4,POLOF2,0.8154,4
pt3sz4,POLPST3,0.8101,4
pt3sz4,POLLPST1,0.7994,5
pt3sz4,POLLPLT6,0.7841,5
pt3sz4,POLILF5,0.7804,5
pt3sz4,POLTG3,0.7738,5
pt3sz4,POLTT2,0.7648,5
pt3sz4,POLSFP6,0.7638,5
pt3sz4,POLIFP4,0.7619,5
pt3sz4,POLMST2,0.7594,5
pt3sz4,POLSFP7,0.7518,5
pt3sz4,POLIH1,0.7430,6
pt3sz4,POLILF3,0.7160,6
pt3sz4,POLMFP6,0.7095,6
pt3sz4,POLFG24,0.7086,6
pt3sz4,POLTT4,0.6900,7
pt3sz4,POLIFP1,0.6810,7
pt3sz4,POLMFP3,0.6667,7
pt3sz4,POLTT3,0.6649,7
pt3sz4,POLLPST4,0.6442,8
pt3sz4,POLLPST3,0.6357,8
pt3sz4,POLTG26,0.6017,8
pt3sz4,POLMFP5,0.5959,9
pt3sz4,POLRL1,0.5922,9
pt3sz4,POLTG4,0.5896,9
pt3sz4,POLLALT1,0.5831,9
pt3sz4,POLAST3,0.5499,10
pt3sz4,POLFG13,0.4864,11
pt3sz4,POLILF7,0.4734,11
pt3sz4,POLTG11,0.4552,11
pt3sz4,POLTG20,0.4522,11
pt3sz4,POLTG29,0.4296,12
pt3sz4,POLMST3,0.4078,12
pt3sz4,POLFG22,0.4051,12
pt3sz4,POLMFP1,0.3929,13
pt3sz4,POLLPLT3,0.3888,13
pt3sz4,POLOF1,0.3756,13
pt3sz4,POLLALT6,0.3734,13
pt3sz4,POLMFP4,0.3660,13
pt3sz4,POLFG32,0.3589,13
pt3sz4,POLFG8,0.3457,14
pt3sz4,POLFG15,0.3363,14
pt3sz4,POLFG16,0.2043,16
pt3sz4,POLFG31,0.1811,17
pt3sz4,POLLFT1,0.1697,17
pt3sz4,POLFG7,0.1531,17
pt3sz4,POLTG5,0.1316,18
pt3sz4,POLFG23,0.1207,18
pt3sz4,POLMST4,0.1085,18
pt3sz4,POLTG24,0.0863,19
pt3sz4,POLLALT4,0.0735,19
pt3sz4,POLTG13,0.0707,19
pt3sz4,POLLFT6,0.0412,20
pt3sz4,POLTG32,0.0119,20
pt3sz4,POLLALT3,0.0067,20
pt3sz4,POLLFT3,0.0064,20
pt3sz4,POLIFP3,0.0044,20
pt3sz4,POLLPLT1,0.0022,20
pt3sz4,POLAST4,0.0016,20
pt3sz4,POLLALT5,0.0000,20
pt3sz4,POLLFT5,0.0000,20
pt3sz4,POLLPST2,0.0000,20
pt3sz4,POLLFT4,0.0000,20
pt3sz4,POLLFT2,0.0000,20
